order_no,company_customer_cd,company_item_cd,amount,order_date,status_order
27787,,64516,6000,2013/07/31,5
27787,,64302,6000,2013/07/31,5
27788,17234,63108,1340,2013/07/31,5
27789,17239,63101,2520,2013/07/31,5
27789,17239,56426,2520,2013/07/31,5
27790,,63114,2295,2013/07/31,5
27791,17241,59051,2485,2013/07/31,5
27791,17241,58981,2485,2013/07/31,5
27792,,68792,2760,2013/07/31,5
27792,,58972,2760,2013/07/31,5
27792,,45584,2760,2013/07/31,5
27793,17242,68764,730,2013/07/31,5
27794,17243,63108,1340,2013/07/31,5
27795,17245,58957,2520,2013/07/31,5
27795,17245,67308,2520,2013/07/31,5
27796,17246,59444,4790,2013/07/31,5
27796,17246,69114,4790,2013/07/31,5
27796,17246,67587,4790,2013/07/31,5
27797,,54556,1130,2013/07/31,5
27798,17247,68666,6130,2013/07/31,5
27798,17247,68658,6130,2013/07/31,5
27799,,58957,4490,2013/07/31,5
27799,,58977,4490,2013/07/31,5
27799,,65463,4490,2013/07/31,5
27799,,63104,4490,2013/07/31,5
27800,17238,67293,1640,2013/07/31,5
27801,17249,59135,3260,2013/07/31,5
27801,17249,68016,3260,2013/07/31,5
27802,,67315,1805,2013/07/31,5
27803,11984,69108,4950,2013/07/31,3
27803,11984,67425,4950,2013/07/31,3
27803,11984,69107,4950,2013/07/31,3
27804,16209,58973,350,2013/07/31,5
27805,,66856,12480,2013/07/31,5
27805,,64906,12480,2013/07/31,5
27805,,67256,12480,2013/07/31,5
27805,,67687,12480,2013/07/31,5
27805,,67172,12480,2013/07/31,5
27805,,54103,12480,2013/07/31,5
27805,,60344,12480,2013/07/31,5
27806,17251,63102,1805,2013/07/31,5
27807,17254,66091,1830,2013/07/31,5
27808,,65463,1805,2013/07/31,5
27809,16796,65460,1640,2013/07/31,5
27810,,65464,1640,2013/07/31,5
27811,17258,67321,1640,2013/07/31,5
27812,11984,67859,8510,2013/07/31,3
27812,11984,69107,8510,2013/07/31,3
27812,11984,69108,8510,2013/07/31,3
27812,11984,67425,8510,2013/07/31,3
27812,11984,67174,8510,2013/07/31,3
27813,,65465,1640,2013/07/31,5
27814,17259,68842,2770,2013/07/31,3
27814,17259,60356,2770,2013/07/31,3
27815,,66518,6610,2013/07/31,5
27815,,67581,6610,2013/07/31,5
27815,,66877,6610,2013/07/31,5
27815,,62890,6610,2013/07/31,5
27815,,60342,6610,2013/07/31,5
27816,17263,65460,1505,2013/07/31,5
27817,,62614,1805,2013/07/31,5
27818,,59149,3485,2013/07/31,5
27818,,57369,3485,2013/07/31,5
27819,,65464,1805,2013/07/31,5
27820,17264,67314,1805,2013/07/31,5
27821,1382,69089,8000,2013/07/31,5
27821,1382,68792,8000,2013/07/31,5
27821,1382,68369,8000,2013/07/31,5
27821,1382,68381,8000,2013/07/31,5
27821,1382,56287,8000,2013/07/31,5
27822,11367,68931,1612,2013/07/31,5
27823,17260,60808,1850,2013/07/31,5
27823,17260,60811,1850,2013/07/31,5
27824,17267,67314,2995,2013/07/31,5
27824,17267,65463,2995,2013/07/31,5
27825,17268,66131,1295,2013/07/31,5
27826,,64901,2990,2013/08/01,3
27827,17271,65464,1340,2013/08/01,5
27828,,64901,3305,2013/08/01,5
27829,,67570,7440,2013/08/01,5
27829,,62982,7440,2013/08/01,5
27829,,45609,7440,2013/08/01,5
27829,,66089,7440,2013/08/01,5
27830,17255,58957,530,2013/08/01,5
27831,,64418,5500,2013/08/01,5
27831,,63766,5500,2013/08/01,5
27831,,62249,5500,2013/08/01,5
27832,17270,59059,1340,2013/08/01,5
27833,,58957,995,2013/08/01,5
27834,,59078,1640,2013/08/01,5
27835,17277,58978,2020,2013/08/01,5
27835,17277,63108,2020,2013/08/01,5
27836,17266,66465,2785,2013/08/01,5
27836,17266,67314,2785,2013/08/01,5
27837,11145,69038,3100,2013/08/01,3
27837,11145,68017,3100,2013/08/01,3
27837,11145,44655,3100,2013/08/01,3
27838,9814,68014,1325,2013/08/01,5
27839,15159,58957,671,2013/08/01,5
27840,,68749,3610,2013/08/01,5
27840,,62982,3610,2013/08/01,5
27841,17279,67320,1340,2013/08/01,5
27842,,59048,1490,2013/08/01,5
27843,,59051,1640,2013/08/01,5
27844,17280,59045,1805,2013/08/01,5
27845,,63113,2295,2013/08/01,5
27846,17282,65295,1130,2013/08/01,5
27847,,65779,1530,2013/08/01,5
27848,17152,58971,650,2013/08/01,5
27849,,65465,1490,2013/08/01,5
27850,17283,66100,6520,2013/08/01,5
27850,17283,66142,6520,2013/08/01,5
27850,17283,66140,6520,2013/08/01,5
27850,17283,66092,6520,2013/08/01,5
27851,,65463,1640,2013/08/01,5
27852,,59063,1490,2013/08/01,5
27853,,63102,1640,2013/08/01,5
27854,17284,68252,3750,2013/08/01,5
27854,17284,68047,3750,2013/08/01,5
27854,17284,64448,3750,2013/08/01,5
27855,,65463,1490,2013/08/01,3
27856,17274,65463,3295,2013/08/01,5
27856,17274,67313,3295,2013/08/01,5
27857,17286,67324,1640,2013/08/01,5
27858,17285,63099,1805,2013/08/01,5
27859,,65463,1490,2013/08/01,5
27860,,64315,3085,2013/08/01,5
27860,,63188,3085,2013/08/01,5
27861,3526,67292,151,2013/08/01,5
27862,,63103,1640,2013/08/01,5
27863,,58978,830,2013/08/01,5
27864,13016,59078,1640,2013/08/01,5
27865,14621,64467,500,2013/08/01,5
27866,,59047,1640,2013/08/01,5
27867,17281,42762,4790,2013/08/01,5
27867,17281,68748,4790,2013/08/01,5
27867,17281,68520,4790,2013/08/01,5
27868,16662,68929,1680,2013/08/01,5
27869,17194,66106,1760,2013/08/01,5
27869,17194,64763,1760,2013/08/01,5
27870,7162,41463,1623,2013/08/01,5
27871,16662,68020,980,2013/08/01,5
27872,17287,65779,3490,2013/08/01,5
27872,17287,64414,3490,2013/08/01,5
27872,17287,66466,3490,2013/08/01,5
27873,17291,68370,6400,2013/08/01,5
27873,17291,68659,6400,2013/08/01,5
27873,17291,68288,6400,2013/08/01,5
27874,17292,59044,4485,2013/08/01,5
27874,17292,59045,4485,2013/08/01,5
27874,17292,59054,4485,2013/08/01,5
27875,,67801,1880,2013/08/01,5
27876,,65463,1640,2013/08/01,5
27877,,36682,2560,2013/08/01,3
27877,,35634,2560,2013/08/01,3
27877,,36681,2560,2013/08/01,3
27878,,65464,1805,2013/08/01,5
27879,6184,68933,5048,2013/08/01,5
27879,6184,68695,5048,2013/08/01,5
27879,6184,69113,5048,2013/08/01,5
27879,6184,69112,5048,2013/08/01,5
27880,17295,35634,2260,2013/08/01,3
27880,17295,36681,2260,2013/08/01,3
27880,17295,36682,2260,2013/08/01,3
27881,3531,44220,819,2013/08/01,5
27882,17295,35634,1780,2013/08/01,5
27882,17295,36681,1780,2013/08/01,5
27883,17240,66510,4100,2013/08/01,5
27883,17240,67847,4100,2013/08/01,5
27883,17240,54588,4100,2013/08/01,5
27884,,63116,2130,2013/08/01,5
27885,17273,68647,5360,2013/08/01,5
27885,17273,56569,5360,2013/08/01,5
27885,17273,59156,5360,2013/08/01,5
27885,17273,68280,5360,2013/08/01,5
27886,17297,59044,1350,2013/08/01,5
27887,,64414,1130,2013/08/01,5
27888,17298,54079,1830,2013/08/01,5
27889,17299,65680,2130,2013/08/01,5
27890,,63102,1640,2013/08/01,5
27891,,60882,1130,2013/08/01,5
27892,12952,65463,1640,2013/08/01,5
27893,,54081,1680,2013/08/01,3
27894,,68526,1295,2013/08/01,5
27895,17300,63105,1505,2013/08/01,5
27896,12952,68224,2110,2013/08/01,5
27896,12952,66525,2110,2013/08/01,5
27897,,67319,1640,2013/08/01,3
27898,17301,68720,2250,2013/08/01,5
27898,17301,68744,2250,2013/08/01,5
27899,17302,44814,1505,2013/08/01,5
27900,17303,63105,1640,2013/08/01,5
27901,,54556,1295,2013/08/01,5
27902,,59074,1805,2013/08/01,5
27903,17306,59055,3620,2013/08/01,3
27903,17306,63118,3620,2013/08/01,3
27904,4020,67605,5555,2013/08/01,5
27904,4020,69097,5555,2013/08/01,5
27904,4020,67603,5555,2013/08/01,5
27904,4020,69100,5555,2013/08/01,5
27904,4020,69098,5555,2013/08/01,5
27904,4020,69099,5555,2013/08/01,5
27905,16116,65778,2760,2013/08/01,3
27905,16116,65776,2760,2013/08/01,3
27906,17308,58957,2000,2013/08/01,5
27906,17308,67315,2000,2013/08/01,5
27907,17309,67320,3020,2013/08/01,5
27907,17309,54079,3020,2013/08/01,5
27908,,63102,3320,2013/08/01,3
27908,,58956,3320,2013/08/01,3
27908,,54970,3320,2013/08/01,3
27909,,63100,3130,2013/08/01,5
27909,,67321,3130,2013/08/01,5
27910,,54970,1315,2013/08/01,5
27911,,65464,1640,2013/08/01,5
27912,,63314,7410,2013/08/01,5
27912,,67858,7410,2013/08/01,5
27912,,64926,7410,2013/08/01,5
27912,,64359,7410,2013/08/01,5
27912,,64446,7410,2013/08/01,5
27913,,54081,1680,2013/08/01,5
27914,,63118,2295,2013/08/01,5
27915,11834,34641,850,2013/08/01,5
27916,3172,68677,1430,2013/08/01,5
27917,,43136,2855,2013/08/01,5
27917,,43856,2855,2013/08/01,5
27917,,36684,2855,2013/08/01,5
27918,17312,63113,1680,2013/08/01,5
27919,17253,66508,1130,2013/08/01,5
27920,17313,68375,3910,2013/08/01,5
27920,17313,66907,3910,2013/08/01,5
27920,17313,41218,3910,2013/08/01,5
27921,17275,54957,1150,2013/08/01,5
27922,,54966,1150,2013/08/01,5
27923,5788,54079,3176,2013/08/01,5
27923,5788,60491,3176,2013/08/01,5
27923,5788,55266,3176,2013/08/01,5
27924,15037,63105,1490,2013/08/01,3
27925,15037,63105,1805,2013/08/01,5
27926,17316,65463,1340,2013/08/01,5
27927,17318,67431,1980,2013/08/01,5
27928,,59078,1805,2013/08/01,5
27929,,63102,1640,2013/08/01,5
27930,17319,63101,1640,2013/08/01,5
27931,,67320,2320,2013/08/01,3
27931,,58978,2320,2013/08/01,3
27932,17081,65464,1340,2013/08/01,5
27933,17320,65463,2995,2013/08/01,5
27934,,59047,1805,2013/08/01,5
27935,17321,66668,2510,2013/08/01,5
27935,17321,43590,2510,2013/08/01,5
27936,17324,66066,4465,2013/08/01,5
27936,17324,63084,4465,2013/08/01,5
27936,17324,58957,4465,2013/08/01,5
27937,17328,63802,3820,2013/08/01,5
27937,17328,63105,3820,2013/08/01,5
27938,,67304,2140,2013/08/01,5
27939,17331,59060,1340,2013/08/01,5
27940,17329,64642,1995,2013/08/01,5
27941,17330,59081,1805,2013/08/01,5
27942,17332,65463,1505,2013/08/01,5
27943,,62680,6910,2013/08/01,3
27943,,58280,6910,2013/08/01,3
27943,,57086,6910,2013/08/01,3
27943,,67320,6910,2013/08/01,3
27943,,68269,6910,2013/08/01,3
27944,,65312,1430,2013/08/01,5
27945,,67320,3420,2013/08/01,5
27945,,62680,3420,2013/08/01,5
27946,,67321,1805,2013/08/01,5
27947,17334,58911,14350,2013/08/01,5
27947,17334,59684,14350,2013/08/01,5
27947,17334,67125,14350,2013/08/01,5
27947,17334,54970,14350,2013/08/01,5
27947,17334,62639,14350,2013/08/01,5
27947,17334,68385,14350,2013/08/01,5
27947,17334,58295,14350,2013/08/01,5
27947,17334,64926,14350,2013/08/01,5
27947,17334,65226,14350,2013/08/01,5
27948,,58957,2320,2013/08/01,5
27948,,59146,2320,2013/08/01,5
27949,,67319,1805,2013/08/01,5
27950,,65464,1640,2013/08/01,5
27951,16830,59054,1490,2013/08/01,5
27952,17112,63105,1805,2013/08/01,5
27953,17335,58978,5990,2013/08/01,5
27953,17335,63016,5990,2013/08/01,5
27953,17335,63736,5990,2013/08/01,5
27954,17337,67324,1805,2013/08/01,5
27955,10650,67933,7000,2013/08/01,5
27955,10650,56076,7000,2013/08/01,5
27955,10650,68510,7000,2013/08/01,5
27956,17338,67929,2840,2013/08/01,5
27957,17336,64352,850,2013/08/01,3
27958,17339,54556,2000,2013/08/01,5
27958,17339,54590,2000,2013/08/01,5
27959,,67710,3560,2013/08/01,3
27959,,54768,3560,2013/08/01,3
27960,,63109,1805,2013/08/01,5
27961,,64645,3620,2013/08/01,5
27961,,59056,3620,2013/08/01,5
27962,12275,58956,500,2013/08/01,5
27963,17340,58957,5440,2013/08/01,3
27963,17340,58978,5440,2013/08/01,3
27963,17340,67647,5440,2013/08/01,3
27963,17340,58677,5440,2013/08/01,3
27963,17340,67605,5440,2013/08/01,3
27963,17340,65461,5440,2013/08/01,3
27964,17344,59137,2130,2013/08/01,5
27965,16711,63104,1805,2013/08/01,5
27966,16711,31742,1695,2013/08/01,5
27967,11838,67323,4322,2013/08/01,5
27967,11838,67319,4322,2013/08/01,5
27967,11838,63104,4322,2013/08/01,5
27968,17341,63102,2995,2013/08/01,5
27968,17341,63107,2995,2013/08/01,5
27969,17345,63113,1995,2013/08/01,5
27970,,67304,4130,2013/08/01,3
27970,,67308,4130,2013/08/01,3
27971,17346,67314,4100,2013/08/01,5
27971,17346,68686,4100,2013/08/01,5
27971,17346,67611,4100,2013/08/01,5
27972,,67308,4130,2013/08/01,5
27972,,67304,4130,2013/08/01,5
27973,13742,31742,880,2013/08/01,5
27974,17347,59078,1640,2013/08/01,5
27975,17262,63105,1340,2013/08/01,5
27976,17348,68249,3810,2013/08/01,5
27976,17348,66193,3810,2013/08/01,5
27976,17348,32014,3810,2013/08/01,5
27977,,33418,4670,2013/08/01,5
27977,,58157,4670,2013/08/01,5
27977,,68444,4670,2013/08/01,5
27977,,43579,4670,2013/08/01,5
27978,4517,69092,1295,2013/08/01,3
27979,,67308,3285,2013/08/01,5
27979,,54590,3285,2013/08/01,5
27980,9031,65464,1290,2013/08/01,3
27981,9031,65464,1290,2013/08/01,5
27982,,67319,1640,2013/08/01,5
27983,17349,65464,1340,2013/08/01,5
27984,17350,41218,1315,2013/08/01,5
27985,,59062,1490,2013/08/01,5
27986,,64444,1430,2013/08/01,5
27987,,67603,4090,2013/08/01,5
27987,,68247,4090,2013/08/01,5
27987,,67949,4090,2013/08/01,5
27988,17352,63084,1340,2013/08/01,5
27989,17047,67292,1640,2013/08/01,5
27990,10634,62681,1980,2013/08/01,3
27991,17353,59059,1505,2013/08/01,5
27992,16116,65778,2760,2013/08/01,5
27992,16116,65776,2760,2013/08/01,5
27993,,65463,1640,2013/08/01,5
27994,17107,58978,680,2013/08/01,3
27995,13327,67853,3765,2013/08/01,5
27995,13327,68014,3765,2013/08/01,5
27995,13327,58678,3765,2013/08/01,5
27996,17357,68685,6520,2013/08/01,5
27996,17357,68701,6520,2013/08/01,5
27996,17357,67709,6520,2013/08/01,5
27996,17357,64917,6520,2013/08/01,5
27997,17358,63117,3620,2013/08/01,5
27997,17358,59048,3620,2013/08/01,5
27998,16671,68002,15920,2013/08/01,5
27998,16671,68678,15920,2013/08/01,5
27998,16671,65867,15920,2013/08/01,5
27998,16671,62682,15920,2013/08/01,5
27998,16671,63222,15920,2013/08/01,5
27998,16671,68370,15920,2013/08/01,5
27998,16671,67613,15920,2013/08/01,5
27998,16671,68373,15920,2013/08/01,5
27998,16671,68670,15920,2013/08/01,5
27999,17355,64867,3850,2013/08/01,5
27999,17355,63113,3850,2013/08/01,5
27999,17355,58956,3850,2013/08/01,5
28000,17356,63105,1505,2013/08/01,5
28001,,59419,3410,2013/08/01,5
28001,,65284,3410,2013/08/01,5
28002,,63099,1490,2013/08/01,5
28003,,63099,1640,2013/08/01,5
28004,,56229,1430,2013/08/01,5
28005,,65463,1490,2013/08/01,5
28006,13856,69085,2562,2013/08/01,5
28007,,59065,2320,2013/08/01,5
28007,,58956,2320,2013/08/01,5
28008,15067,54590,2430,2013/08/01,5
28008,15067,66193,2430,2013/08/01,5
28009,,35636,4150,2013/08/01,5
28009,,44808,4150,2013/08/01,5
28010,15234,66247,1830,2013/08/01,5
28011,17364,63116,2130,2013/08/01,5
28012,17365,67316,1490,2013/08/01,3
28013,17369,67445,1380,2013/08/01,5
28014,17370,65463,1190,2013/08/01,5
28015,16787,68724,3000,2013/08/01,5
28015,16787,68720,3000,2013/08/01,5
28015,16787,44220,3000,2013/08/01,5
28016,,59146,1640,2013/08/01,5
28017,17367,67313,1340,2013/08/01,5
28018,17359,65463,1190,2013/08/01,5
28019,15885,59047,1150,2013/08/01,5
28020,17372,63117,3320,2013/08/01,5
28020,17372,65464,3320,2013/08/01,5
28021,,59078,1640,2013/08/01,5
28022,17248,67322,1540,2013/08/01,5
28023,17369,64557,1280,2013/08/01,3
28024,,67292,2820,2013/08/01,5
28024,,58956,2820,2013/08/01,5
28024,,58973,2820,2013/08/01,5
28025,2636,56213,699,2013/08/01,5
28026,17369,69110,980,2013/08/01,3
28027,,59078,1490,2013/08/01,5
28028,,58981,680,2013/08/01,5
28029,,63116,2130,2013/08/01,5
28030,17375,65463,1640,2013/08/01,5
28031,17377,66204,6780,2013/08/01,5
28031,17377,60784,6780,2013/08/01,5
28031,17377,68528,6780,2013/08/01,5
28031,17377,64886,6780,2013/08/01,5
28032,17116,67320,1340,2013/08/01,5
28033,17378,63711,2975,2013/08/01,5
28033,17378,54556,2975,2013/08/01,5
28034,,58973,2480,2013/08/01,5
28034,,63114,2480,2013/08/01,5
28035,2412,63106,1233,2013/08/01,5
28036,9422,43619,870,2013/08/01,5
28037,17382,63104,1640,2013/08/01,5
28038,17383,67293,1640,2013/08/01,5
28039,17381,61128,1830,2013/08/01,5
28040,17363,60609,5410,2013/08/01,5
28040,17363,66524,5410,2013/08/01,5
28040,17363,58976,5410,2013/08/01,5
28040,17363,59056,5410,2013/08/01,5
28040,17363,63724,5410,2013/08/01,5
28041,11732,56968,3686,2013/08/01,5
28041,11732,68382,3686,2013/08/01,5
28041,11732,65943,3686,2013/08/01,5
28042,,63102,1640,2013/08/01,5
28043,17386,59080,1805,2013/08/01,5
28044,17385,63735,2995,2013/08/01,5
28045,,59054,1640,2013/08/01,5
28046,17389,59048,2980,2013/08/01,5
28046,17389,65464,2980,2013/08/01,5
28047,17209,65464,1340,2013/08/01,5
28048,17308,54359,870,2013/08/01,5
28049,,67320,1640,2013/08/01,5
28050,17392,63106,1190,2013/08/01,5
28051,17393,58979,2020,2013/08/01,5
28051,17393,65464,2020,2013/08/01,5
28052,,67313,3165,2013/08/01,5
28052,,58677,3165,2013/08/01,5
28052,,58956,3165,2013/08/01,5
28053,,65138,1130,2013/08/01,5
28054,,67292,2985,2013/08/01,5
28054,,58956,2985,2013/08/01,5
28054,,58971,2985,2013/08/01,5
28055,17259,68362,4790,2013/08/01,5
28055,17259,68279,4790,2013/08/01,5
28055,17259,69093,4790,2013/08/01,5
28056,17384,63104,1640,2013/08/01,5
28057,,65464,1640,2013/08/01,5
28058,17391,65463,1640,2013/08/01,5
28059,17397,59059,1340,2013/08/01,5
28060,17259,68842,2920,2013/08/01,5
28060,17259,60356,2920,2013/08/01,5
28061,17398,67293,3360,2013/08/01,5
28061,17398,58978,3360,2013/08/01,5
28061,17398,67314,3360,2013/08/01,5
28062,,62477,4275,2013/08/01,5
28062,,67836,4275,2013/08/01,5
28063,,59044,1805,2013/08/01,5
28064,16667,67433,1980,2013/08/01,5
28065,8751,69092,1393,2013/08/01,5
28065,8751,54964,1393,2013/08/01,5
28066,17399,63109,5170,2013/08/01,5
28066,17399,63188,5170,2013/08/01,5
28066,17399,67330,5170,2013/08/01,5
28066,17399,57245,5170,2013/08/01,5
28067,11766,54957,1150,2013/08/01,5
28068,,58973,2140,2013/08/01,5
28068,,63105,2140,2013/08/01,5
28069,17400,59047,1340,2013/08/01,5
28070,,59054,1640,2013/08/01,5
28071,8594,68852,1410,2013/08/01,5
28072,17402,67246,2130,2013/08/01,5
28073,17403,67314,1340,2013/08/01,5
28074,4292,67927,6825,2013/08/01,5
28074,4292,67911,6825,2013/08/01,5
28074,4292,67914,6825,2013/08/01,5
28074,4292,68357,6825,2013/08/01,5
28075,17257,59137,2130,2013/08/01,3
28076,17401,59062,1640,2013/08/01,5
28077,,56430,880,2013/08/01,5
28078,,63103,1640,2013/08/01,5
28079,14925,66288,6100,2013/08/01,5
28079,14925,57432,6100,2013/08/01,5
28079,14925,68015,6100,2013/08/01,5
28079,14925,65867,6100,2013/08/01,5
28079,14925,66122,6100,2013/08/01,5
28080,,59048,1805,2013/08/01,5
28081,12266,68368,1980,2013/08/01,5
28082,17409,66468,2210,2013/08/01,5
28082,17409,66105,2210,2013/08/01,5
28083,17407,63102,1640,2013/08/01,5
28084,17410,59142,1490,2013/08/01,5
28085,,69237,4710,2013/08/01,5
28085,,69238,4710,2013/08/01,5
28086,,66470,4300,2013/08/01,5
28086,,65779,4300,2013/08/01,5
28086,,66601,4300,2013/08/01,5
28087,2434,61627,8168,2013/08/01,5
28087,2434,56184,8168,2013/08/01,5
28087,2434,67330,8168,2013/08/01,5
28087,2434,56183,8168,2013/08/01,5
28087,2434,69127,8168,2013/08/01,5
28087,2434,56182,8168,2013/08/01,5
28087,2434,61619,8168,2013/08/01,5
28088,,63104,1805,2013/08/01,5
28089,,65464,1640,2013/08/01,5
28090,16840,67307,2305,2013/08/01,5
28091,17006,58956,2020,2013/08/01,5
28091,17006,63101,2020,2013/08/01,5
28092,15011,59051,1481,2013/08/01,5
28093,,67425,3305,2013/08/01,5
28094,17412,67322,1340,2013/08/01,5
28095,15960,65464,1505,2013/08/01,5
28096,3162,66343,1448,2013/08/01,5
28097,,59059,1640,2013/08/01,5
28098,17413,67933,6440,2013/08/01,5
28098,17413,65463,6440,2013/08/01,5
28098,17413,68273,6440,2013/08/01,5
28099,,59137,2810,2013/08/01,5
28099,,58956,2810,2013/08/01,5
28100,,65463,4655,2013/08/01,5
28100,,59054,4655,2013/08/01,5
28100,,58976,4655,2013/08/01,5
28100,,58956,4655,2013/08/01,5
28101,15622,66099,1680,2013/08/01,3
28102,12228,66528,2888,2013/08/01,5
28102,12228,60612,2888,2013/08/01,5
28103,17417,67304,1840,2013/08/01,5
28104,15622,66099,1680,2013/08/01,3
28105,17416,67421,2690,2013/08/01,5
28106,15622,66099,1830,2013/08/01,5
28107,17418,68218,1595,2013/08/01,5
28108,17415,63107,1640,2013/08/01,5
28109,17420,68748,7230,2013/08/01,5
28109,17420,66813,7230,2013/08/01,5
28109,17420,66811,7230,2013/08/01,5
28109,17420,65463,7230,2013/08/01,5
28110,,58971,1990,2013/08/01,5
28110,,67292,1990,2013/08/01,5
28111,,59135,2130,2013/08/01,5
28112,14479,43433,380,2013/08/01,5
28113,17414,65678,1830,2013/08/01,5
28114,,66293,2430,2013/08/01,5
28115,17423,63108,3295,2013/08/01,5
28115,17423,59055,3295,2013/08/01,5
28116,17421,54545,2230,2013/08/01,3
28117,,54782,2000,2013/08/01,5
28117,,54786,2000,2013/08/01,5
28118,16370,65464,3130,2013/08/01,5
28118,16370,59056,3130,2013/08/01,5
28119,17424,59056,2185,2013/08/01,5
28119,17424,58956,2185,2013/08/01,5
28120,9859,67607,1330,2013/08/01,5
28121,,58956,3550,2013/08/01,5
28121,,31742,3550,2013/08/01,5
28121,,65464,3550,2013/08/01,5
28122,,60354,3085,2013/08/01,5
28122,,55394,3085,2013/08/01,5
28123,,63113,2810,2013/08/01,5
28123,,58977,2810,2013/08/01,5
28124,,45218,2280,2013/08/01,5
28124,,44970,2280,2013/08/01,5
28125,,63111,1640,2013/08/01,5
28126,17166,54210,1340,2013/08/01,5
28127,,58956,830,2013/08/01,5
28128,17426,67323,1505,2013/08/01,5
28129,,63085,1805,2013/08/01,5
28130,17427,59080,1805,2013/08/01,5
28131,17419,63103,1640,2013/08/01,5
28132,17428,59048,1600,2013/08/01,5
28133,17380,66160,4410,2013/08/01,5
28133,17380,63106,4410,2013/08/01,5
28133,17380,68052,4410,2013/08/01,5
28134,17429,63106,1340,2013/08/01,5
28135,15850,67645,1405,2013/08/01,5
28136,,63102,1640,2013/08/01,5
28137,17430,63118,1830,2013/08/01,5
